track_id,track_name,artist,genre,release_year,danceability,energy,tempo,streams
1065,Shadow Heart,Mr. Bryan Hubbard,Alternative,2009,0.482,0.567,120,3868416
1066,Light Dream,Angela Moreno,Pop,2014,0.452,0.756,94,3562196
1067,Heart Dream,Laura Sims,Hip-Hop,2000,0.931,0.648,128,3385425
1068,Shadow Heart,Richard Davis,R&B,2007,0.762,0.375,109,2260257
1069,Love Dream,Susan Wheeler,Alternative,2003,0.53,0.446,120,5127689
1070,Shadow Dream,Jonathan Hogan,Soul,2023,0.455,0.218,124,4790804
1071,Love Lonely,Rebecca Nichols,R&B,2003,0.784,0.336,143,2861598
1072,Night Night,Michael Morrison,Soul,2005,0.559,0.511,89,1166108
1073,Forever Night,Paula Hoffman,Rock,2007,0.46,0.666,143,4091309
1074,Shadow Broken,Richard Fuentes,Soul,2017,0.638,0.374,74,4570357
1075,Fire Paradise,Martha Ellis,Soul,2005,0.656,0.345,122,1316143
1076,Light Shadow,Hannah Ramirez,R&B,2009,0.86,0.627,129,5856532
1077,Dream Heart,Ronnie Banks,Pop,2020,0.543,0.817,95,2414060
1078,Shadow Love,Dwayne Anderson,Hip-Hop,2002,0.87,0.906,129,3232211
1079,Love Broken,Jessica Zamora,Pop,2009,0.621,0.878,80,6151745
1080,Paradise Shadow,Justin Raymond,Soul,2005,0.384,0.328,129,7355346
1081,Dream Sky,Christine Roach,Alternative,2001,0.596,0.468,109,2867133
1082,Night Broken,Susan Jimenez,Soul,2015,0.28,0.237,110,5483417
1083,Love Forever,Juan Hill,Soul,2001,0.523,0.46,106,11599604
1084,Light Night,Jesse Rosales,Alternative,2010,0.559,0.51,118,7779732
1085,Broken Paradise,Victor Bell,Hip-Hop,2012,0.754,0.509,106,2420899
1086,Night Forever,Brian Hoffman,Alternative,2013,0.594,0.724,118,4254670
1087,Night Light,Amy Page,Pop,2002,0.458,0.775,117,4283459
1088,Heart Night,Gregory Torres,Soul,2021,0.67,0.331,103,3897398
1089,Lonely Heart,David Jones,Alternative,2003,0.648,0.221,86,1882110
1090,Sky Light,Jonathan Williams,Pop,2010,0.683,1,121,1370818
1091,Sky Dream,Shannon Snyder,Hip-Hop,2001,0.752,0.475,171,7850265
1092,Fire Lonely,Jonathan Woods,Hip-Hop,2004,0.788,0.849,163,2033076
1093,Dream Fire,Clifford Lyons,Alternative,2022,0.739,0.477,81,2098708
1094,Broken Shadow,Christopher Perez,R&B,2011,0.657,0.297,119,2947541
1095,Dream Night,Michael Walker,Electronic,2022,0.789,0.844,127,5540288
1096,Shadow Heart,Erika Gill,Electronic,2019,0.768,0.809,120,4648236
1097,Night Dream,Annette Hill,R&B,2017,0.559,0.809,98,2716495
1098,Paradise Forever,Trevor Chaney,Pop,2002,0.362,0.6,121,4627349
1099,Light Light,Michael Sanchez,R&B,2007,0.666,0.634,151,3333553
1100,Night Love,Michael Bradley,Electronic,2020,0.804,0.629,121,5723050
1101,Dream Love,Cody Warren,Pop,2013,0.806,0.705,99,3333339
1102,Forever Love,Jeanne Mendoza,Soul,2003,0.323,0.262,134,888484
1103,Heart Love,Karen Perry MD,Rock,2007,0.601,0.814,116,1768136
1104,Shadow Forever,Paul Rice,Alternative,2013,0.957,0.245,122,3566565
1105,Broken Heart,Angela Gilbert,Electronic,2006,0.638,0.898,126,4953145
1106,Dream Broken,Kelly Gamble,Pop,2020,0.691,0.494,98,7069082
1107,Dream Fire,Laura Sanchez,Electronic,2014,0.851,0.992,117,4695366
1108,Love Lonely,Clayton Miller,Rock,2022,0.437,0.858,128,6667124
1109,Forever Sky,Timothy Mcdowell,Alternative,2023,0.915,0.255,135,2828373
1110,Lonely Broken,Matthew Sparks,Rock,2001,0.553,0.787,138,3768707
1111,Night Sky,Kimberly Underwood,R&B,2008,0.493,0.458,97,2981602
1112,Fire Shadow,Molly Anthony,Soul,2010,0.556,0.354,81,3104886
1113,Light Broken,William Davis,Pop,2023,0.788,0.809,68,8847038
1114,Heart Broken,Paul Taylor,Soul,2002,0.353,0.532,87,4691637
1115,Light Shadow,Jonathon Gallagher,Hip-Hop,2020,0.664,0.764,177,6611862
1116,Shadow Heart,Nichole Bailey,Soul,2000,0.254,0.253,65,4336398
1117,Shadow Shadow,Connie Williamson,R&B,2018,0.527,0.249,156,1982156
1118,Paradise Night,Sheri Pham,Rock,2017,0.699,0.706,148,2794981
1119,Heart Lonely,Kevin Cohen,Alternative,2006,0.452,0.46,112,11148705
1120,Lonely Broken,Rhonda Rush,Electronic,2004,0.991,0.809,132,3835409
1121,Shadow Fire,Jane Ellis,R&B,2001,0.681,0.502,106,2788803
1122,Forever Shadow,Sarah Harris,Electronic,2014,0.781,0.79,123,1619709
1123,Sky Dream,Becky Sanchez,Hip-Hop,2005,0.757,0.405,128,3605809
1124,Light Sky,Robert Baker,Pop,2021,0.897,0.83,122,2933880
1125,Dream Light,Julia Walker,Soul,2003,0.4,0.371,98,4611577
1126,Love Night,Rebecca Parker,Pop,2022,0.632,0.887,99,4171619
1127,Night Love,Morgan Johnson,Electronic,2013,0.739,0.926,120,1088019
1128,Paradise Night,Daniel Rose,R&B,2006,1,0.11,132,9371480
1129,Love Forever,Stephanie Harrison,Rock,2007,0.482,0.825,147,3553447
1130,Paradise Forever,Brian Wood,Electronic,2003,0.76,1,132,12363709
1131,Sky Love,Angela Brown,R&B,2018,1,0.474,128,6850796
1132,Sky Broken,Michael Elliott,Hip-Hop,2001,0.717,0.603,95,9262383
1133,Fire Dream,Valerie George,Soul,2020,0.361,0.328,116,7838091
1134,Shadow Dream,Ryan George,Hip-Hop,2014,0.742,0.623,156,2935902
1135,Night Sky,Philip Spencer,Rock,2006,0.735,0.954,115,5038038
1136,Love Love,Debra Price,R&B,2018,0.729,0.459,145,4179504
1137,Dream Lonely,Logan Mcclain,R&B,2004,0.794,0.402,127,3590267
1138,Light Paradise,Ashley Lopez,Pop,2022,0.493,0.598,93,2221155
1139,Night Lonely,Ryan Lowe,Pop,2015,0.786,0.79,80,8125042
1140,Paradise Heart,Sean Brock,Rock,2018,0.462,0.768,141,2070155
1141,Lonely Light,Raymond Johnson,Alternative,2021,0.477,0.436,147,6308055
1142,Sky Lonely,Todd Jones,Rock,2015,0.528,0.773,117,2245441
1143,Dream Dream,David Hensley,Hip-Hop,2002,0.799,0.861,148,3197592
1144,Fire Light,Nathan Fernandez,Hip-Hop,2005,0.773,0.69,139,3675383
1145,Paradise Shadow,Ms. Melissa Martin MD,R&B,2022,1,0.689,81,2412977
1146,Light Light,Larry Ross,Alternative,2014,0.838,0.01,95,3285314
1147,Dream Shadow,Heather Pennington,Rock,2012,0.436,0.748,177,1506181
1148,Night Shadow,Natalie Campbell,R&B,2022,0.697,0.657,144,5470740
1149,Dream Shadow,Anthony Meyers,Rock,2007,0.475,0.709,146,6624687
1150,Dream Broken,Christine Gray,Pop,2006,0.418,0.681,104,4125250
1151,Love Dream,Charlotte Murray,Hip-Hop,2019,0.845,0.518,117,2574511
1152,Fire Love,Judy Smith,Soul,2020,0.421,0.178,104,2998887
1153,Night Paradise,Michael Adams,Pop,2008,0.656,0.583,111,3579889
1154,Broken Broken,Cheyenne Greer,R&B,2011,0.727,0.27,79,5681374
1155,Dream Lonely,Chloe Jackson,Alternative,2014,0.672,0.621,97,3053783
1156,Dream Sky,Elizabeth Miranda,Soul,2002,0.442,0.393,112,4342998
1157,Broken Sky,Toni Wong,R&B,2010,0.821,0.594,156,11297862
1158,Broken Lonely,David Jensen,R&B,2005,0.785,0.47,120,2615408
1159,Heart Dream,Kendra Anderson,Rock,2018,0.558,0.963,124,2769341
1160,Forever Shadow,Michelle Benson,R&B,2018,0.749,0.492,127,3069450
1161,Broken Heart,Donna Russell,Alternative,2018,0.718,0.256,127,1473230
1162,Forever Heart,Joseph Martinez,Soul,2013,0.227,0.296,101,5594326
1163,Shadow Forever,Melissa Bell,R&B,2021,0.795,0.603,108,5908258
1164,Heart Love,Tracy Williams,Soul,2022,0.422,0.402,119,2819792
1165,Heart Night,Jamie Greene,Hip-Hop,2013,0.734,0.64,171,5627102
1166,Paradise Shadow,Ryan Odonnell,Rock,2005,0.606,0.82,144,2890979
1167,Broken Broken,Abigail Brown,Pop,2003,0.706,0.665,115,855965
1168,Dream Lonely,Mrs. Kelly Peterson MD,Pop,2016,0.587,0.748,112,3268414
1169,Lonely Light,Joshua Griffith,Rock,2005,0.447,0.567,103,3193863
1170,Light Shadow,Christopher Jennings,Alternative,2002,0.695,0.061,116,6526399
1171,Dream Forever,Ashley Wong,Alternative,2011,0.448,0.507,148,4161758
1172,Lonely Broken,Chris Carter,Soul,2010,0.382,0.341,66,4873766
1173,Paradise Sky,Jason Davis,Electronic,2001,0.817,0.807,121,2467673
1174,Paradise Broken,Robert Romero,R&B,2012,0.76,0.801,114,1162540
1175,Shadow Broken,Victoria Evans,Hip-Hop,2005,0.584,0.685,155,3642767
1176,Heart Lonely,Scott Green,Hip-Hop,2020,0.77,0.863,167,3072714
1177,Sky Love,Joshua Lane,Pop,2015,0.702,0.749,117,5477043
1178,Sky Paradise,Nichole Carlson,Rock,2011,0.612,0.728,103,2968940
1179,Shadow Love,Donna Taylor MD,Alternative,2002,0.747,0.49,119,1535091
1180,Heart Fire,Erika Watson,R&B,2002,0.779,0.268,89,2056526
1181,Broken Forever,Kevin Hughes,R&B,2021,0.779,0.327,111,2252076
1182,Lonely Lonely,William Price,Electronic,2007,0.801,1,129,5970775
1183,Night Light,Jared Wilson,Rock,2009,0.526,0.806,109,7558705
1184,Sky Paradise,Ashley Jenkins,Soul,2018,0.264,0.246,72,4751789
1185,Night Fire,Hannah Thompson,Soul,2021,0.346,0.374,57,2226858
1186,Light Night,Michael Gray,Hip-Hop,2022,0.681,0.515,165,5517352
1187,Broken Sky,Daniel White,R&B,2002,0.811,0.345,93,5562262
1188,Sky Broken,Angela Gonzales,Pop,2020,0.848,0.472,129,2716036
1189,Light Heart,Catherine Bond,Rock,2005,0.685,1,151,5532369
1190,Lonely Love,Ashley Contreras,Alternative,2017,0.56,0.217,110,3966222
1191,Lonely Forever,Patricia Park,Alternative,2012,0.819,0.586,121,3820033
1192,Sky Night,Mathew Gardner,Soul,2015,0.234,0.453,81,2483538
1193,Heart Heart,Vicki Pearson,Pop,2002,0.776,0.782,83,3061573
1194,Night Lonely,James Bates,Pop,2018,0.623,0.856,81,5359778
1195,Sky Fire,Patricia Riley,R&B,2023,0.741,0.286,112,4053253
1196,Shadow Night,Jessica Taylor,Hip-Hop,2022,0.778,0.437,141,6619181
1197,Lonely Lonely,Tara Williams,Hip-Hop,2013,0.899,0.591,139,4365917
1198,Broken Dream,Anthony Blair,Soul,2018,0.451,0.503,97,3114520
1199,Paradise Light,Julia Phillips,Pop,2020,0.566,0.828,96,3554858
1200,Sky Broken,Susan Miller,Rock,2013,0.581,0.756,155,3025193
1201,Broken Shadow,Hailey Flores,R&B,2018,0.577,0.62,86,2857913
1202,Lonely Dream,Monica Pacheco,Electronic,2000,0.699,0.818,119,2574206
1203,Dream Dream,Timothy Gibson,Pop,2022,0.618,0.874,97,2225742
1204,Forever Light,Henry Watson,Soul,2018,0.389,0.304,96,4019864
1205,Dream Heart,Natalie Leach,Soul,2001,0.489,0.212,78,2486889
1206,Paradise Love,Kelly Maldonado,Alternative,2010,0.173,0.539,119,4951588
1207,Dream Forever,Michelle Williams,Alternative,2022,0.538,0.644,137,4149791
1208,Paradise Night,Brittany Kim,Hip-Hop,2022,0.772,0.568,167,2878267
1209,Broken Love,Angel Johnson,Electronic,2001,0.836,0.803,113,8752500
1210,Shadow Dream,Brandon Hill,Electronic,2018,0.936,0.837,106,3067462
1211,Paradise Light,Eric Davis,R&B,2016,0.351,0.683,125,3973158
1212,Fire Dream,Taylor Long,Hip-Hop,2014,0.793,0.722,121,1885937
1213,Fire Shadow,Christina Carpenter,Soul,2007,0.659,0.499,94,2868946
1214,Lonely Broken,Heather Ortega,R&B,2021,0.369,0.398,56,1512922
1215,Night Love,Eileen Anderson,Alternative,2016,0.727,0.409,117,2179664
1216,Broken Sky,Kenneth Gonzalez,Soul,2012,0.714,0.38,110,2399309
1217,Broken Heart,Linda Phillips,Electronic,2020,0.813,0.839,142,1698547
1218,Shadow Light,Kenneth Jordan,Rock,2016,0.547,0.629,150,4267711
1219,Paradise Dream,Ryan Forbes,Hip-Hop,2008,0.866,0.537,144,6226110
1220,Night Broken,James Hernandez,Alternative,2021,0.82,0.721,119,2873509
1221,Love Heart,Alexa Foster,Hip-Hop,2019,0.754,0.7,130,3955728
1222,Light Fire,Connor Munoz,Electronic,2001,0.882,0.787,113,5997797
1223,Light Shadow,Jasmine Powell,Rock,2023,0.521,1,131,3228852
1224,Sky Love,Jeremy Howard,Rock,2016,0.682,0.774,121,5594974
1225,Night Dream,Julian Walsh,Alternative,2014,0.613,0.523,117,4863007
1226,Shadow Broken,Debra Hooper,Soul,2010,0.403,0.229,53,4058271
1227,Love Forever,Elijah Johnson,Hip-Hop,2000,0.817,0.894,156,3556690
1228,Forever Shadow,Cynthia Drake,Rock,2011,0.563,0.753,154,2641763
1229,Night Love,Jeffrey Maldonado,R&B,2005,0.855,0.347,137,3088163
1230,Night Lonely,Darlene Duncan,Alternative,2014,0.653,0.41,131,1801906
1231,Sky Lonely,Jose Whitaker,Rock,2010,0.592,0.765,159,2213462
1232,Shadow Lonely,Jonathan Lin,Pop,2014,0.638,0.687,71,3882010
1233,Heart Fire,April Reed,Alternative,2003,0.779,0.324,134,2615593
1234,Fire Fire,Jeremy Collins,Electronic,2011,0.831,0.844,129,1831111
1235,Night Shadow,Kevin Phillips,Rock,2012,0.495,0.763,107,3290918
1236,Lonely Night,Mary Wong,Electronic,2016,0.903,0.846,119,3219688
1237,Fire Fire,Robert Porter,Soul,2004,0.046,0.546,82,2871787
1238,Broken Love,Brenda Johnson,Electronic,2017,0.763,0.74,138,7399187
1239,Fire Sky,Matthew Pace,Rock,2007,0.443,1,148,5898832
1240,Light Light,Matthew Perry,Rock,2023,0.704,0.725,120,8000979
1241,Heart Heart,John Andrade,Pop,2020,0.26,0.578,47,7379210
1242,Fire Night,Jeffery White,R&B,2017,0.427,0.426,179,1436846
1243,Heart Forever,Elizabeth Johnson,Soul,2009,0.615,0.291,106,2467918
1244,Lonely Love,Mr. Ronald Fisher,R&B,2014,0.562,0.686,132,11590391
1245,Fire Paradise,Pamela King,Pop,2016,0.509,0.911,126,2481037
1246,Paradise Paradise,Dustin Baker,Alternative,2007,0.722,0.455,135,4214431
1247,Love Sky,Cassandra Taylor,Pop,2004,0.587,0.541,109,2853135
1248,Sky Lonely,Terry Costa,Alternative,2021,0.442,0.606,112,3727660
1249,Night Love,Nathaniel Doyle,R&B,2008,0.877,0.35,148,1391242
1250,Light Light,Mrs. Bridget Bates,Pop,2019,0.737,0.739,74,1424203
1251,Night Heart,Erika Ayala,Rock,2006,0.423,0.784,134,2484311
1252,Night Light,Wanda Hansen,Alternative,2005,0.667,0.293,134,2538038
1253,Dream Paradise,Shawn Thomas,Soul,2019,0.559,0.229,86,2996021
1254,Forever Light,Megan Pollard,Soul,2012,0.373,0.357,99,3641572
1255,Forever Sky,Marcia Cook,Alternative,2020,0.865,0.616,92,3477882
1256,Broken Shadow,Desiree Roberts,Soul,2012,0.44,0.2,77,1710014
1257,Light Forever,Shannon Mullen,Rock,2017,0.572,0.77,160,2251485
1258,Light Heart,Joseph Spears,Soul,2001,0.51,0.302,98,814213
1259,Broken Heart,Kim Smith,Rock,2021,0.613,0.739,77,3682456
1260,Dream Night,Tonya Cooper,Hip-Hop,2014,0.695,1,128,8169753
1261,Paradise Love,Maria Shields,Rock,2008,0.596,0.714,143,2536404
1262,Love Night,Mitchell Strickland,Electronic,2021,0.934,1,127,3605650
1263,Lonely Sky,Daniel Thomas,Rock,2023,0.573,0.827,129,5860808
1264,Night Paradise,Nicole Jordan,Electronic,2014,0.881,0.969,134,1360100
1265,Forever Forever,Mary Dean,R&B,2004,0.834,0.468,148,4024812
1266,Forever Fire,Anna Ayala,Pop,2010,0.706,0.589,104,3570737
1267,Light Broken,Taylor Lynch,Alternative,2018,0.609,0.388,150,1632809
1268,Paradise Lonely,Brandon Jimenez,Soul,2020,0.469,0.282,109,2722901
1269,Fire Lonely,Mr. Frank Hughes,Soul,2014,0.415,0.378,104,7490934
1270,Lonely Paradise,David Daniel,Alternative,2018,0.743,0.54,159,3199140
1271,Sky Love,Sarah Roberts,Electronic,2013,0.711,0.894,125,4657574
1272,Forever Fire,Jeffrey Hall,Electronic,2020,0.868,0.954,119,1280453
1273,Light Heart,Emily Harris,Hip-Hop,2004,0.705,0.467,137,2762748
1274,Heart Broken,Helen Hawkins,Soul,2009,0.431,0.375,131,3024033
1275,Lonely Love,William Kramer,R&B,2010,0.671,0.475,158,2957290
1276,Heart Paradise,Sarah Hall,Pop,2004,0.851,0.432,104,3324115
1277,Lonely Sky,Douglas Torres,Hip-Hop,2000,0.752,0.5,120,2516881
1278,Night Sky,William Price,Alternative,2022,0.774,0.683,103,6716614
1279,Night Shadow,Scott Thompson,Alternative,2010,0.43,0.519,106,3319292
1280,Lonely Fire,Michael Schultz,Rock,2013,0.69,0.704,99,2670047
1281,Night Fire,Mason Ramirez,Electronic,2018,0.899,0.819,123,5064276
1282,Shadow Love,Shirley Santiago,Pop,2006,0.816,0.426,119,7811070
1283,Lonely Love,Jacob Mills,R&B,2010,0.843,0.605,95,1970565
1284,Forever Shadow,Faith Miranda,Electronic,2010,0.799,0.763,122,3584807
1285,Love Broken,Jessica Vasquez,Electronic,2013,0.831,0.747,120,1694708
1286,Night Lonely,Karen Singleton,Soul,2008,0.469,0.296,88,4956942
1287,Forever Love,Craig Robertson,Alternative,2017,0.75,0.255,94,2072267
1288,Night Night,Derek Zhang,Rock,2000,0.524,0.835,147,4919829
1289,Dream Paradise,Teresa Benitez,Electronic,2023,0.737,0.916,121,2499422
1290,Sky Sky,Vanessa Ford,Hip-Hop,2017,0.788,0.5,145,1223607
1291,Heart Heart,Patrick Torres,Alternative,2022,0.776,0.443,152,1665316
1292,Sky Light,Brian Mason,Hip-Hop,2005,0.865,0.56,125,5115962
1293,Love Broken,Claire Miller,Soul,2009,0.684,0.288,127,7252805
1294,Fire Shadow,Sean Deleon,Pop,2009,1,0.78,86,1933982
1295,Night Shadow,Jillian Ortiz DVM,R&B,2010,0.62,0.6,110,1900978
1296,Paradise Shadow,April Adams,Pop,2005,0.736,0.872,112,2912519
1297,Dream Broken,Willie Miller,Alternative,2016,0.786,0.372,128,2242146
1298,Sky Night,Carly Miles,R&B,2012,0.868,0.97,147,3094251
1299,Light Dream,Nichole Gordon,R&B,2020,0.96,0.238,132,3670067
1300,Sky Paradise,Shane Rhodes,Alternative,2020,0.466,0.5,89,10356179
1301,Sky Sky,Sherri Zimmerman,Electronic,2020,0.75,0.74,132,1995567
1302,Paradise Forever,Carol Williams,Rock,2004,0.54,0.866,131,3770421
1303,Sky Light,Mark Mason,R&B,2015,0.734,0.638,136,5473916
1304,Forever Fire,Mikayla Perkins,Pop,2020,0.763,0.697,105,1913232
1305,Dream Forever,Anthony Brown DVM,Rock,2022,0.534,0.789,121,1724343
1306,Fire Fire,Joshua Wilson,R&B,2016,0.81,0.292,161,3013969
1307,Sky Night,Brian Woodward,Soul,2000,0.251,0.399,87,3410992
1308,Forever Sky,John Barnes,Rock,2022,0.751,0.892,119,3190089
1309,Dream Night,Linda Martin,Rock,2010,0.714,1,113,1112505
1310,Shadow Love,Matthew Hardy,Pop,2022,0.507,0.741,144,3898938
1311,Lonely Broken,Rhonda Massey,Pop,2000,0.715,0.605,136,2427201
1312,Fire Fire,Maria Chandler,Soul,2013,0.223,0.509,105,1688775
1313,Shadow Lonely,Samuel Cunningham,Pop,2023,0.667,0.962,126,3030925
1314,Fire Paradise,Brandon Evans,Rock,2004,0.456,0.911,125,4171753
1315,Dream Forever,Marissa Mann,R&B,2004,0.779,0.41,69,2846808
1316,Light Broken,Douglas Tran,Pop,2016,0.748,0.593,70,3111159
1317,Love Sky,Kathleen Perkins,Pop,2005,0.7,0.536,85,2425731
1318,Lonely Paradise,Chris Bond,Rock,2021,0.56,0.708,118,7950853
1319,Light Forever,Samuel Short,Soul,2018,0.328,0.366,96,11272351
1320,Fire Broken,Travis Rodgers,Rock,2021,0.537,0.64,124,5778771
1321,Light Broken,Meagan Trevino,R&B,2004,0.951,0.411,128,2538381
1322,Broken Heart,Scott Obrien,Electronic,2023,0.861,0.816,127,11575943
1323,Shadow Sky,William Velasquez,Soul,2019,0.329,0.3,59,3730676
1324,Love Fire,Taylor Stewart,Hip-Hop,2007,0.61,0.864,136,2868100
1325,Shadow Broken,Todd Smith,Pop,2011,0.76,0.71,84,2542125
1326,Night Shadow,Krystal Hunt,Pop,2010,0.856,0.785,136,4141983
1327,Sky Heart,Katherine Campbell,Soul,2017,0.56,0.601,83,3947966
1328,Light Heart,Erica Avila,Alternative,2023,0.468,0.396,103,4303144
1329,Sky Dream,Joseph Burke,Rock,2016,0.551,0.784,133,4245374
1330,Light Love,Michael Wilkinson,Electronic,2002,0.769,0.983,124,2172364
1331,Broken Forever,Natasha Barnes,Hip-Hop,2015,0.781,1,146,3423490
1332,Love Night,Haley King,Alternative,2005,0.646,0.511,107,3024729
1333,Broken Paradise,Kayla Morrison,Pop,2016,0.632,0.445,80,3606647
1334,Night Sky,Laurie Carter,Alternative,2017,0.576,0.426,148,2023692
1335,Fire Shadow,Brian Nelson,Electronic,2015,0.718,1,124,3531128
1336,Light Paradise,Nicholas Barnes,Hip-Hop,2007,0.764,0.661,140,12261033
1337,Night Light,Timothy Acevedo,Rock,2021,0.641,0.533,154,5590999
1338,Love Paradise,Carolyn Holland,Alternative,2007,0.717,0.436,106,3775069
1339,Sky Fire,Alexandra Garner,R&B,2013,0.82,0.508,158,3390887
1340,Light Sky,Kyle Young,Hip-Hop,2000,0.782,0.695,121,2368418
1341,Lonely Dream,Joel Ward,Hip-Hop,2019,0.737,0.649,108,3767172
1342,Paradise Dream,Daniel Hernandez,Alternative,2016,0.643,0.242,106,4559552
1343,Forever Shadow,Mary Jensen,Rock,2022,0.533,0.617,134,1737587
1344,Love Dream,Sarah Downs,R&B,2000,0.626,0.706,94,8124084
1345,Broken Night,Jennifer Brown,Electronic,2006,0.845,0.957,120,1869182
1346,Heart Night,Brandy Jones,Soul,2005,0.524,0.404,122,4319375
1347,Paradise Fire,Taylor Lin,Soul,2002,0.564,0.312,134,11691213
1348,Lonely Lonely,Maria King,Alternative,2013,0.759,0.278,144,2171596
1349,Love Paradise,John Howell,Electronic,2022,0.989,0.803,116,3856221
1350,Forever Love,Christopher Henry,Alternative,2006,0.424,0.551,111,3791180
1351,Light Shadow,Jamie Chapman,Hip-Hop,2009,0.68,0.587,114,3094910
1352,Sky Lonely,Stephen Jenkins,Alternative,2018,0.219,0.33,134,2243063
1353,Dream Lonely,Johnathan Hall,Pop,2019,0.416,1,110,3344196
1354,Sky Broken,Joshua Powers,Alternative,2003,0.472,0.205,128,1455487
1355,Dream Light,Latoya Oconnell,R&B,2007,0.573,0.484,118,3661577
1356,Dream Fire,Victoria Robinson,Hip-Hop,2019,0.573,0.193,127,8641138
1357,Sky Fire,Michael Logan,Soul,2001,0.575,0.354,62,2232752
1358,Night Heart,Amber Dyer,Pop,2016,0.498,0.607,12,3323084
1359,Lonely Fire,Randy Alexander,Pop,2020,0.698,0.71,135,2473915
1360,Sky Paradise,Shelia Leach,Hip-Hop,2013,0.723,0.783,129,4804878
1361,Lonely Fire,Jeffrey Davis,Soul,2022,0.511,0.439,67,2449336
1362,Night Shadow,Dr. Donald Brandt,Pop,2010,0.681,0.827,84,3166766
1363,Night Paradise,Martin Malone,Electronic,2010,0.559,0.85,119,4125465
1364,Night Love,Robert Allen,Electronic,2017,0.811,0.969,126,3511337
1365,Fire Love,Aaron Robertson,Pop,2019,0.945,0.788,115,3305909
1366,Sky Dream,Alexandra Barr,Soul,2011,0.513,0.245,98,2285887
1367,Forever Heart,Brent Rojas,Alternative,2020,0.57,0.68,105,4639326
1368,Love Forever,Sheri Velez,R&B,2010,0.405,0.441,94,2000151
1369,Shadow Broken,Tina Kelly,Pop,2013,0.869,0.54,88,4174416
1370,Shadow Heart,Adrienne Watkins,Pop,2002,0.538,0.739,97,1690819
1371,Sky Dream,Lori Fry MD,Alternative,2007,0.713,0.357,66,3215490
1372,Broken Dream,Ana Shelton,Alternative,2012,0.573,0.414,146,1651856
1373,Sky Lonely,Benjamin Thomas,Soul,2003,0.537,0.24,108,1812149
1374,Dream Night,Laurie Parker,Pop,2008,0.386,0.501,106,2073596
1375,Shadow Sky,Valerie Lopez,Pop,2022,0.616,0.574,129,4417157
1376,Night Heart,Dr. Angel Gray,Pop,2016,0.626,0.524,117,6490234
1377,Paradise Heart,Mary Williamson,Pop,2022,0.475,0.577,64,8135875
1378,Broken Lonely,Ralph James,Alternative,2022,0.604,0.55,145,5895497
1379,Lonely Dream,Alicia Key,Alternative,2015,0.367,0.744,117,12316080
1380,Light Heart,Courtney Choi,Soul,2011,0.446,0.346,85,2421334
1381,Paradise Heart,Emily Lyons,R&B,2001,0.9,0.275,116,2242225
1382,Broken Light,Megan White,R&B,2015,0.558,0.601,115,3919318
1383,Sky Sky,Todd Ferguson,R&B,2022,0.578,0.602,83,1449580
1384,Broken Shadow,Jason Wolfe,R&B,2007,0.484,0.761,111,4952450
1385,Fire Light,Alyssa Bryant,Soul,2023,0.728,0.226,105,12015109
1386,Shadow Shadow,Christopher Gonzalez,Hip-Hop,2010,0.807,0.491,133,2870491
1387,Shadow Broken,Sean Ferguson,Alternative,2000,0.777,0.641,144,4168935
1388,Sky Paradise,Kristi Chen,R&B,2007,0.595,0.53,95,3519939
1389,Heart Lonely,Carol Brown,Soul,2011,0.315,0.366,82,3610841
1390,Love Sky,James Smith,R&B,2016,0.707,0.414,101,4304036
1391,Forever Lonely,Margaret Carroll,Rock,2022,0.481,0.525,141,3320951
1392,Shadow Heart,Michael Johnson,Hip-Hop,2007,0.773,0.71,133,1133911
1393,Night Shadow,Dylan Johnson,Hip-Hop,2012,0.48,0.301,153,5770335
1394,Sky Sky,Dylan Bryan,Pop,2004,0.879,0.722,112,3148523
1395,Fire Paradise,Robert Beasley,Soul,2019,0.561,0.485,91,4158212
1396,Heart Dream,Brandy Bridges,Alternative,2018,0.604,0.677,139,7121626
1397,Light Shadow,Robert Singleton,Electronic,2019,0.872,0.854,119,2643923
1398,Love Paradise,Judy Boyd,Hip-Hop,2000,0.624,0.74,142,3357491
1399,Lonely Broken,Jennifer Freeman,Electronic,2015,0.976,0.778,123,2173931
1400,Love Lonely,Peter Mccoy,Hip-Hop,2021,0.575,0.673,99,1706472
1401,Night Fire,Tammie Patton,Electronic,2013,0.714,0.823,103,5957769
1402,Sky Light,Erin Dominguez,Electronic,2003,0.801,0.794,130,2212404
1403,Broken Sky,Belinda Garner,Pop,2016,0.71,0.612,176,3263729
1404,Forever Light,Wendy Byrd,Electronic,2015,0.791,0.718,136,1723142
1405,Broken Paradise,Ryan Kent,Rock,2000,0.559,0.73,123,3233119
1406,Paradise Fire,Lisa Henson,Soul,2003,0.211,0.359,101,3144747
1407,Paradise Forever,Christopher Waters,Rock,2001,0.494,0.798,133,1442231
1408,Fire Heart,Joseph Miller,Hip-Hop,2006,0.673,0.575,117,4390469
1409,Fire Lonely,John Mullins,Alternative,2008,0.616,0.626,108,3011925
1410,Dream Night,Vincent Hamilton,Soul,2018,0.62,0.318,76,4669445
1411,Broken Dream,James Howell,R&B,2005,0.837,0.56,165,1505280
1412,Dream Night,Sonya Marshall,Rock,2003,0.814,0.876,167,3209533
1413,Broken Heart,Jerome Barrera,Soul,2021,0.397,0.117,67,7480163
